    1.788300       -1.142712
    1.833110       -1.184014
    1.877919       -1.236539
    1.922728       -1.302287
    1.967538       -1.383222
    2.012347       -1.481152
    2.057157       -1.597763
    2.101966       -1.734315
    2.146776       -1.891602
    2.191585       -2.069889
    2.236395       -2.268856
    2.281204       -2.487508
    2.326014       -2.724415
    2.326014       -2.724415
    2.415633       -2.210004
    2.505252       -1.649776
    2.594871       -1.045770
    2.684490       -0.400767
    2.774109        0.282017
    2.863728        0.998748
    2.953347        1.744398
    3.042966        2.512842
    3.132584        3.296502
    3.222203        2.932073
    3.311822        2.427237
    3.401441        1.981257
    3.491060        1.594439
    3.580679        1.266994
    3.670298        0.999048
    3.759917        0.790661
    3.849536        0.641846
    3.939155        0.552577
    4.028774        0.522825

    0.000000        1.306648
    0.077612        1.329278
    0.155225        1.397155
    0.232837        1.510250
    0.310449        1.668505
    0.388061        1.871827
    0.465674        2.120054
    0.543286        2.412878
    0.620898        2.749609
    0.698511        3.127971
    0.776123        3.530733
    0.853735        3.408462
    0.931348        3.724790
    1.008960        4.269968
    1.086572        4.785390
    1.164184        4.840413
    1.241797        4.794485
    1.319409        4.756162
    1.397021        4.732158
    1.474634        4.724031
    1.474634        4.724031
    1.519443        4.757492
    1.564253        4.857014
    1.609062        5.020082
    1.653872        5.242755
    1.698681        5.520133
    1.743491        5.846526
    1.788300        6.215871
    1.833110        6.621717
    1.877919        7.057180
    1.922728        7.515287
    1.967538        7.987872
    2.012347        8.464982
    2.057157        8.381012
    2.101966        8.241361
    2.146776        8.121468
    2.191585        8.026062
    2.236395        7.957891
    2.281204        7.917854
    2.326014        7.905021
    2.326014        7.905021
    2.415633        7.947424
    2.505252        8.028783
    2.594871        8.005073
    2.684490        7.145483
    2.774109        6.312460
    2.863728        5.527004
    2.953347        4.794067
    3.042966        4.116311
    3.132584        3.495317
    3.222203        3.737585
    3.311822        3.230243
    3.401441        2.781037
    3.491060        2.390791
    3.580679        2.060016
    3.670298        1.789037
    3.759917        1.578086
    3.849536        1.427318
    3.939155        1.336821
    4.028774        1.306648

    0.000000        1.597686
    0.077612        1.620561
    0.155225        1.689188
    0.232837        1.803571
    0.310449        1.963711
    0.388061        2.169609
    0.465674        2.421260
    0.543286        2.718653
    0.620898        3.061766
    0.698511        3.450557
    0.776123        3.884921
    0.853735        4.087154
    0.931348        4.577038
    1.008960        5.034244
    1.086572        5.035649
    1.164184        5.549595
    1.241797        6.219461
    1.319409        6.936880
    1.397021        7.693400
    1.474634        8.415494
    1.474634        8.415494
    1.519443        8.421950
    1.564253        8.441299
    1.609062        8.473468
    1.653872        8.518335
    1.698681        8.575726
    1.743491        8.645390
    1.788300        8.726981
    1.833110        8.820089
    1.877919        8.924132
    1.922728        8.840833
    1.967538        8.690279
    2.012347        8.533596
    2.057157        8.932229
    2.101966        9.364966
    2.146776        9.716140
    2.191585        9.856971
    2.236395        9.990829
    2.281204       10.112440
    2.326014       10.215802
    2.326014       10.215802
    2.415633        9.718640
    2.505252        8.898646
    2.594871        8.015835
    2.684490        7.651605
    2.774109        7.013023
    2.863728        6.295547
    2.953347        5.588419
    3.042966        4.920249
    3.132584        4.301726
    3.222203        4.068684
    3.311822        3.550092
    3.401441        3.092483
    3.491060        2.695880
    3.580679        2.360296
    3.670298        2.085738
    3.759917        1.872205
    3.849536        1.719690
    3.939155        1.628186
    4.028774        1.597686

    0.000000        2.521508
    0.077612        2.544179
    0.155225        2.612182
    0.232837        2.725492
    0.310449        2.884060
    0.388061        3.087800
    0.465674        3.336549
    0.543286        3.629931
    0.620898        3.966743
    0.698511        4.337443
    0.776123        4.213531
    0.853735        4.364473
    0.931348        4.884857
    1.008960        5.132495
    1.086572        5.734590
    1.164184        6.380289
    1.241797        7.067761
    1.319409        7.794755
    1.397021        8.556655
    1.474634        8.567073
    1.474634        8.567073
    1.519443        8.573944
    1.564253        8.594547
    1.609062        8.628831
    1.653872        8.676718
    1.698681        8.738116
    1.743491        8.812863
    1.788300        8.900787
    1.833110        9.001657
    1.877919        8.974802
    1.922728        9.038366
    1.967538        9.161849
    2.012347        9.293321
    2.057157        9.431075
    2.101966        9.572987
    2.146776        9.719193
    2.191585        9.965430
    2.236395       10.132332
    2.281204       10.229894
    2.326014       10.215804
    2.326014       10.215804
    2.415633       10.348144
    2.505252       10.367215
    2.594871        9.396648
    2.684490        8.456161
    2.774109        7.574035
    2.863728        6.751757
    2.953347        5.989874
    3.042966        5.288646
    3.132584        4.648220
    3.222203        4.085878
    3.311822        4.449919
    3.401441        3.999303
    3.491060        3.607994
    3.580679        3.276419
    3.670298        3.004844
    3.759917        2.793462
    3.849536        2.642402
    3.939155        2.551736
    4.028774        2.521508

    0.000000        2.998716
    0.077612        3.021332
    0.155225        3.089185
    0.232837        3.202289
    0.310449        3.360641
    0.388061        3.564202
    0.465674        3.812862
    0.543286        4.106353
    0.620898        4.443929
    0.698511        4.822412
    0.776123        4.811569
    0.853735        5.212059
    0.931348        5.129074
    1.008960        5.469092
    1.086572        6.083913
    1.164184        6.746363
    1.241797        7.454709
    1.319409        8.208577
    1.397021        9.007129
    1.474634        9.260816
    1.474634        9.260816
    1.519443        9.261545
    1.564253        9.263085
    1.609062        9.263489
    1.653872        9.259359
    1.698681        9.245698
    1.743491        9.216162
    1.788300        9.163937
    1.833110        9.083831
    1.877919        9.115216
    1.922728        9.241242
    1.967538        9.379653
    2.012347        9.530947
    2.057157        9.697595
    2.101966        9.888379
    2.146776       10.124594
    2.191585       10.402066
    2.236395       10.642428
    2.281204       10.775414
    2.326014       10.803708
    2.326014       10.803708
    2.415633       10.781891
    2.505252       10.374843
    2.594871        9.585063
    2.684490        8.949032
    2.774109        8.268191
    2.863728        7.536918
    2.953347        6.821587
    3.042966        6.148071
    3.132584        5.525892
    3.222203        4.959157
    3.311822        4.869261
    3.401441        4.477697
    3.491060        4.085191
    3.580679        3.753086
    3.670298        3.481418
    3.759917        3.270183
    3.849536        3.119348
    3.939155        3.028871
    4.028774        2.998716

    0.000000        4.663859
    0.077612        4.686324
    0.155225        4.753699
    0.232837        4.865926
    0.310449        5.022887
    0.388061        5.224324
    0.465674        5.469467
    0.543286        5.608091
    0.620898        5.534160
    0.698511        4.951627
    0.776123        5.197493
    0.853735        5.271186
    0.931348        5.787148
    1.008960        6.349085
    1.086572        6.955406
    1.164184        7.605147
    1.241797        8.297108
    1.319409        9.028804
    1.397021        9.320474
    1.474634        9.450817
    1.474634        9.450817
    1.519443        9.458373
    1.564253        9.481046
    1.609062        9.518831
    1.653872        9.571728
    1.698681        9.639740
    1.743491        9.722843
    1.788300        9.821043
    1.833110        9.934336
    1.877919       10.062694
    1.922728       10.206122
    1.967538       10.364589
    2.012347       10.538100
    2.057157       10.726623
    2.101966       10.930146
    2.146776       11.148636
    2.191585       11.382068
    2.236395       11.630423
    2.281204       11.893639
    2.326014       12.171659
    2.326014       12.171659
    2.415633       11.300350
    2.505252       10.384351
    2.594871       10.288288
    2.684490        9.705575
    2.774109        8.886199
    2.863728        8.087065
    2.953347        7.339440
    3.042966        6.648594
    3.132584        6.016330
    3.222203        5.443484
    3.311822        4.930515
    3.401441        5.632263
    3.491060        5.738426
    3.580679        5.410994
    3.670298        5.142448
    3.759917        4.933233
    3.849536        4.783635
    3.939155        4.693812
    4.028774        4.663859

    0.000000        5.294014
    0.077612        5.314912
    0.155225        5.377079
    0.232837        5.477214
    0.310449        5.597056
    0.388061        5.666065
    0.465674        5.657737
    0.543286        5.752665
    0.620898        5.616294
    0.698511        5.448427
    0.776123        5.403003
    0.853735        5.762174
    0.931348        6.273254
    1.008960        6.835730
    1.086572        7.444431
    1.164184        8.098096
    1.241797        8.795922
    1.319409        9.536259
    1.397021        9.779306
    1.474634        9.823028
    1.474634        9.823028
    1.519443        9.830572
    1.564253        9.853205
    1.609062        9.890918
    1.653872        9.943701
    1.698681       10.011538
    1.743491       10.094405
    1.788300       10.192270
    1.833110       10.305091
    1.877919       10.432807
    1.922728       10.575335
    1.967538       10.732565
    2.012347       10.904333
    2.057157       11.090392
    2.101966       11.290383
    2.146776       11.503714
    2.191585       11.729438
    2.236395       11.965885
    2.281204       12.210119
    2.326014       12.171727
    2.326014       12.171727
    2.415633       11.456137
    2.505252       10.663452
    2.594871       10.315039
    2.684490       10.004764
    2.774109        9.471446
    2.863728        8.956450
    2.953347        8.455570
    3.042966        7.979786
    3.132584        7.537856
    3.222203        7.064864
    3.311822        6.566885
    3.401441        6.124092
    3.491060        6.181049
    3.580679        5.937549
    3.670298        5.721509
    3.759917        5.540110
    3.849536        5.404760
    3.939155        5.321868
    4.028774        5.294014

    0.000000        5.645435
    0.077612        5.657405
    0.155225        5.688724
    0.232837        5.730037
    0.310449        5.785072
    0.388061        5.912803
    0.465674        6.135439
    0.543286        6.293941
    0.620898        6.116171
    0.698511        6.486346
    0.776123        6.908255
    0.853735        7.374608
    0.931348        7.883979
    1.008960        8.435137
    1.086572        9.026344
    1.164184        9.654320
    1.241797       10.309688
    1.319409       10.167983
    1.397021       10.217780
    1.474634        9.883060
    1.474634        9.883060
    1.519443        9.890637
    1.564253        9.913367
    1.609062        9.951246
    1.653872       10.004267
    1.698681       10.072420
    1.743491       10.155693
    1.788300       10.254067
    1.833110       10.367519
    1.877919       10.496021
    1.922728       10.639536
    1.967538       10.798019
    2.012347       10.971411
    2.057157       11.159640
    2.101966       11.362590
    2.146776       11.580029
    2.191585       11.811332
    2.236395       12.054600
    2.281204       12.242348
    2.326014       12.456859
    2.326014       12.456859
    2.415633       12.404051
    2.505252       11.474559
    2.594871       10.644839
    2.684490       10.100768
    2.774109        9.829907
    2.863728        9.413897
    2.953347        8.826387
    3.042966        8.207933
    3.132584        7.614436
    3.222203        7.135069
    3.311822        6.774745
    3.401441        6.457706
    3.491060        6.358172
    3.580679        6.166924
    3.670298        5.952935
    3.759917        5.807172
    3.849536        5.713955
    3.939155        5.662117
    4.028774        5.645435

    0.000000        5.645438
    0.077612        5.717683
    0.155225        5.931096
    0.232837        6.276296
    0.310449        6.740266
    0.388061        7.308072
    0.465674        6.888125
    0.543286        6.418251
    0.620898        6.750466
    0.698511        7.129294
    0.776123        7.553672
    0.853735        8.023011
    0.931348        8.536854
    1.008960        9.094728
    1.086572        9.696035
    1.164184       10.339762
    1.241797       10.982377
    1.319409       10.851204
    1.397021       10.322658
    1.474634       10.562769
    1.474634       10.562769
    1.519443       10.566136
    1.564253       10.576062
    1.609062       10.592103
    1.653872       10.613704
    1.698681       10.640556
    1.743491       10.673198
    1.788300       10.713642
    1.833110       10.765549
    1.877919       10.833383
    1.922728       10.920837
    1.967538       11.029880
    2.012347       11.160737
    2.057157       11.312432
    2.101966       11.483273
    2.146776       11.670861
    2.191585       11.871214
    2.236395       12.074760
    2.281204       12.303727
    2.326014       12.457232
    2.326014       12.457232
    2.415633       12.526053
    2.505252       11.656959
    2.594871       10.740026
    2.684490       10.141894
    2.774109        9.954954
    2.863728        9.744959
    2.953347        9.521077
    3.042966        8.944263
    3.132584        8.323392
    3.222203        7.762554
    3.311822        7.263193
    3.401441        6.827498
    3.491060        6.459674
    3.580679        7.027749
    3.670298        6.879077
    3.759917        6.409870
    3.849536        6.010268
    3.939155        5.740726
    4.028774        5.645438

    0.000000        7.623824
    0.077612        7.645912
    0.155225        7.712123
    0.232837        7.822213
    0.310449        7.889591
    0.388061        7.427031
    0.465674        7.964798
    0.543286        8.696170
    0.620898        9.029231
    0.698511        9.398219
    0.776123        9.807713
    0.853735       10.255817
    0.931348       10.739275
    1.008960       11.251582
    1.086572       11.775273
    1.164184       11.844723
    1.241797       11.064795
    1.319409       11.231208
    1.397021       10.742966
    1.474634       10.692396
    1.474634       10.692396
    1.519443       10.699982
    1.564253       10.722742
    1.609062       10.760675
    1.653872       10.813780
    1.698681       10.882059
    1.743491       10.965496
    1.788300       11.064097
    1.833110       11.177859
    1.877919       11.306762
    1.922728       11.450814
    1.967538       11.609992
    2.012347       11.784304
    2.057157       11.973727
    2.101966       12.178257
    2.146776       12.397875
    2.191585       12.632565
    2.236395       12.765661
    2.281204       12.891624
    2.326014       12.617549
    2.326014       12.617549
    2.415633       12.772049
    2.505252       13.390421
    2.594871       12.605582
    2.684490       11.849394
    2.774109       11.149204
    2.863728       10.359904
    2.953347        9.623758
    3.042966        9.287334
    3.132584        9.042906
    3.222203        8.782524
    3.311822        8.496835
    3.401441        8.171627
    3.491060        7.792814
    3.580679        7.355756
    3.670298        7.618584
    3.759917        7.888396
    3.849536        7.741539
    3.939155        7.653274
    4.028774        7.623824

    0.000000        8.417035
    0.077612        8.439810
    0.155225        8.508049
    0.232837        8.271866
    0.310449        7.980642
    0.388061        8.175808
    0.465674        8.417276
    0.543286        8.701962
    0.620898        9.489316
    0.698511       10.232130
    0.776123       10.653828
    0.853735       11.118740
    0.931348       11.626237
    1.008960       12.174638
    1.086572       12.554859
    1.164184       12.210364
    1.241797       11.888796
    1.319409       11.675832
    1.397021       11.417352
    1.474634       11.113402
    1.474634       11.113402
    1.519443       11.120384
    1.564253       11.141309
    1.609062       11.176115
    1.653872       11.224690
    1.698681       11.286869
    1.743491       11.362409
    1.788300       11.450959
    1.833110       11.552059
    1.877919       11.665030
    1.922728       11.788921
    1.967538       11.922404
    2.012347       12.063556
    2.057157       12.209598
    2.101966       12.356883
    2.146776       12.500812
    2.191585       12.637405
    2.236395       12.882319
    2.281204       12.927326
    2.326014       12.796564
    2.326014       12.796564
    2.415633       12.931466
    2.505252       13.395303
    2.594871       12.838855
    2.684490       11.983837
    2.774109       11.345495
    2.863728       11.240147
    2.953347       11.203032
    3.042966       10.896097
    3.132584       10.429489
    3.222203        9.938085
    3.311822        9.471574
    3.401441        9.047911
    3.491060        8.674802
    3.580679        8.355993
    3.670298        8.093454
    3.759917        8.108562
    3.849536        8.476595
    3.939155        8.447399
    4.028774        8.417035

    0.000000        8.782973
    0.077612        8.724737
    0.155225        8.552034
    0.232837        8.621492
    0.310449        8.779734
    0.388061        8.982346
    0.465674        9.229018
    0.543286        9.519589
    0.620898        9.853990
    0.698511       10.331367
    0.776123       11.209377
    0.853735       12.110383
    0.931348       13.019171
    1.008960       13.068228
    1.086572       12.784308
    1.164184       13.026026
    1.241797       12.651974
    1.319409       11.753994
    1.397021       11.846099
    1.474634       11.182541
    1.474634       11.182541
    1.519443       11.189792
    1.564253       11.211536
    1.609062       11.247742
    1.653872       11.298358
    1.698681       11.363320
    1.743491       11.442518
    1.788300       11.535817
    1.833110       11.643033
    1.877919       11.763915
    1.922728       11.898143
    1.967538       12.045274
    2.012347       12.204691
    2.057157       12.375511
    2.101966       12.556253
    2.146776       12.743858
    2.191585       12.929235
    2.236395       13.064030
    2.281204       12.955062
    2.326014       13.029154
    2.326014       13.029154
    2.415633       13.095962
    2.505252       13.426259
    2.594871       13.924360
    2.684490       14.490845
    2.774109       13.822181
    2.863728       13.256443
    2.953347       12.685186
    3.042966       12.015080
    3.132584       11.398458
    3.222203       10.837622
    3.311822       10.333823
    3.401441        9.887787
    3.491060        9.499985
    3.580679        9.170774
    3.670298        8.900495
    3.759917        8.689538
    3.849536        8.538353
    3.939155        8.705364
    4.028774        8.782973

    0.000000        9.942456
    0.077612        9.971007
    0.155225       10.058901
    0.232837       10.211360
    0.310449       10.432998
    0.388061       10.723450
    0.465674       11.076054
    0.543286       11.477230
    0.620898       11.908482
    0.698511       12.345045
    0.776123       12.752501
    0.853735       13.075899
    0.931348       13.221508
    1.008960       13.917620
    1.086572       13.660613
    1.164184       13.401075
    1.241797       12.951580
    1.319409       12.363484
    1.397021       12.011360
    1.474634       12.322366
    1.474634       12.322366
    1.519443       12.318209
    1.564253       12.305425
    1.609062       12.283477
    1.653872       12.252617
    1.698681       12.215414
    1.743491       12.178135
    1.788300       12.150383
    1.833110       12.142547
    1.877919       12.162418
    1.922728       12.213319
    1.967538       12.294720
    2.012347       12.403799
    2.057157       12.536660
    2.101966       12.688539
    2.146776       12.852370
    2.191585       13.012159
    2.236395       13.106596
    2.281204       13.147099
    2.326014       13.029276
    2.326014       13.029276
    2.415633       13.312446
    2.505252       13.430874
    2.594871       14.075632
    2.684490       14.535283
    2.774109       14.158482
    2.863728       13.403970
    2.953347       13.019662
    3.042966       13.197142
    3.132584       13.424791
    3.222203       13.345612
    3.311822       13.046105
    3.401441       12.493893
    3.491060       11.733713
    3.580679       11.112766
    3.670298       10.643055
    3.759917       10.313213
    3.849536       10.099646
    3.939155        9.980624
    4.028774        9.942456

    0.000000       11.361877
    0.077612       11.383263
    0.155225       11.447309
    0.232837       11.553721
    0.310449       11.702031
    0.388061       11.891539
    0.465674       12.121201
    0.543286       12.389330
    0.620898       12.693338
    0.698511       13.028574
    0.776123       13.386237
    0.853735       13.746497
    0.931348       14.051977
    1.008960       14.104563
    1.086572       14.711464
    1.164184       13.668053
    1.241797       13.474090
    1.319409       12.906668
    1.397021       12.516719
    1.474634       12.799002
    1.474634       12.799002
    1.519443       12.806540
    1.564253       12.829159
    1.609062       12.866854
    1.653872       12.919625
    1.698681       12.987476
    1.743491       13.070375
    1.788300       13.168332
    1.833110       13.281342
    1.877919       13.409368
    1.922728       13.552420
    1.967538       13.710457
    2.012347       13.773907
    2.057157       13.803096
    2.101966       13.831668
    2.146776       13.870888
    2.191585       13.803888
    2.236395       13.434556
    2.281204       13.240998
    2.326014       13.426757
    2.326014       13.426757
    2.415633       13.413887
    2.505252       13.763783
    2.594871       14.147462
    2.684490       14.659117
    2.774109       15.200394
    2.863728       15.843297
    2.953347       15.975272
    3.042966       15.523080
    3.132584       15.174367
    3.222203       14.273742
    3.311822       13.357300
    3.401441       12.695365
    3.491060       12.359784
    3.580679       12.062726
    3.670298       11.813667
    3.759917       11.617200
    3.849536       11.475708
    3.939155       11.390390
    4.028774       11.361877

    0.000000       12.368471
    0.077612       12.390990
    0.155225       12.458475
    0.232837       12.570741
    0.310449       12.727531
    0.388061       12.928563
    0.465674       13.173548
    0.543286       13.462158
    0.620898       13.793993
    0.698511       14.168454
    0.776123       14.584571
    0.853735       15.040658
    0.931348       15.532909
    1.008960       15.292640
    1.086572       14.782508
    1.164184       14.260517
    1.241797       13.819622
    1.319409       13.536409
    1.397021       13.282146
    1.474634       13.272514
    1.474634       13.272514
    1.519443       13.277949
    1.564253       13.294153
    1.609062       13.320770
    1.653872       13.357171
    1.698681       13.402401
    1.743491       13.455054
    1.788300       13.513107
    1.833110       13.573933
    1.877919       13.634069
    1.922728       13.689508
    1.967538       13.736691
    2.012347       13.883487
    2.057157       14.071470
    2.101966       14.274393
    2.146776       14.262903
    2.191585       13.934621
    2.236395       13.775829
    2.281204       13.589552
    2.326014       13.427271
    2.326014       13.427271
    2.415633       13.545736
    2.505252       13.982603
    2.594871       14.613622
    2.684490       14.920553
    2.774109       15.462757
    2.863728       16.268182
    2.953347       16.215366
    3.042966       15.900132
    3.132584       15.304103
    3.222203       14.756270
    3.311822       14.261494
    3.401441       13.822060
    3.491060       13.439252
    3.580679       13.113899
    3.670298       12.846622
    3.759917       12.637963
    3.849536       12.488435
    3.939155       12.398493
    4.028774       12.368471

    0.000000       15.849254
    0.077612       15.868871
    0.155225       15.927271
    0.232837       16.023100
    0.310449       16.153808
    0.388061       16.314837
    0.465674       16.497676
    0.543286       16.684695
    0.620898       16.836206
    0.698511       16.863047
    0.776123       16.649419
    0.853735       16.215548
    0.931348       15.697432
    1.008960       15.736896
    1.086572       15.015760
    1.164184       14.725110
    1.241797       14.070090
    1.319409       14.440654
    1.397021       14.132414
    1.474634       13.353890
    1.474634       13.353890
    1.519443       13.360603
    1.564253       13.380714
    1.609062       13.414130
    1.653872       13.460687
    1.698681       13.520176
    1.743491       13.592246
    1.788300       13.676450
    1.833110       13.772149
    1.877919       13.878443
    1.922728       13.994121
    1.967538       14.117370
    2.012347       14.245349
    2.057157       14.372610
    2.101966       14.476117
    2.146776       14.492216
    2.191585       14.184917
    2.236395       13.930265
    2.281204       13.593163
    2.326014       13.598364
    2.326014       13.598364
    2.415633       14.031747
    2.505252       14.082181
    2.594871       14.672407
    2.684490       14.998075
    2.774109       15.748363
    2.863728       16.489699
    2.953347       16.524605
    3.042966       15.926844
    3.132584       15.372100
    3.222203       15.697266
    3.311822       16.257995
    3.401441       16.622753
    3.491060       16.612932
    3.580679       16.440701
    3.670298       16.247210
    3.759917       16.079115
    3.849536       15.952969
    3.939155       15.875398
    4.028774       15.849254

    0.000000       17.116229
    0.077612       17.138598
    0.155225       17.205522
    0.232837       17.316522
    0.310449       17.470966
    0.388061       17.668170
    0.465674       17.907402
    0.543286       18.187712
    0.620898       18.507504
    0.698511       18.716362
    0.776123       18.475744
    0.853735       17.629904
    0.931348       16.684209
    1.008960       16.051694
    1.086572       15.547000
    1.164184       15.416905
    1.241797       14.969243
    1.319409       14.760707
    1.397021       14.428967
    1.474634       14.594786
    1.474634       14.594786
    1.519443       14.577974
    1.564253       14.529933
    1.609062       14.458251
    1.653872       14.375654
    1.698681       14.297801
    1.743491       14.239209
    1.788300       14.209547
    1.833110       14.212559
    1.877919       14.247315
    1.922728       14.310111
    1.967538       14.395582
    2.012347       14.496176
    2.057157       14.597927
    2.101966       14.661660
    2.146776       14.555793
    2.191585       14.477370
    2.236395       14.034397
    2.281204       14.176741
    2.326014       14.118033
    2.326014       14.118033
    2.415633       14.266655
    2.505252       14.128943
    2.594871       14.744051
    2.684490       15.442134
    2.774109       16.276719
