  0.15470914E+01 -0.50797545E+01
  0.15652059E+01 -0.50701750E+01
  0.15833203E+01 -0.50584226E+01
  0.16014348E+01 -0.50444689E+01
  0.16195493E+01 -0.50282879E+01
  0.16376637E+01 -0.50098630E+01
  0.16557782E+01 -0.49891917E+01
  0.16738926E+01 -0.49662865E+01
  0.16920071E+01 -0.49411733E+01
  0.17101215E+01 -0.49138847E+01
  0.17282360E+01 -0.48844522E+01
  0.17463504E+01 -0.48528985E+01
  0.17644649E+01 -0.48192317E+01
  0.17825793E+01 -0.47834432E+01
  0.18006938E+01 -0.47455102E+01
  0.18188082E+01 -0.47054018E+01
  0.18369227E+01 -0.46630879E+01
  0.18550371E+01 -0.46185478E+01
  0.18731516E+01 -0.45717769E+01
  0.18912660E+01 -0.45227895E+01
  0.19093805E+01 -0.44716170E+01
  0.19274949E+01 -0.44183025E+01
  0.19456094E+01 -0.43628914E+01
  0.19637238E+01 -0.43054235E+01
  0.19818383E+01 -0.42459247E+01
  0.19999528E+01 -0.41844038E+01
  0.20180672E+01 -0.41208528E+01
  0.20361817E+01 -0.40552514E+01
  0.20542961E+01 -0.39875741E+01
  0.20724106E+01 -0.39177984E+01
  0.20905250E+01 -0.38459108E+01
  0.21086395E+01 -0.37719106E+01
  0.21267539E+01 -0.36958096E+01
  0.21448684E+01 -0.36176283E+01
  0.21629828E+01 -0.35373905E+01
  0.21810973E+01 -0.34551171E+01
  0.21992117E+01 -0.33708219E+01
  0.22173262E+01 -0.32845104E+01
  0.22354406E+01 -0.31961817E+01
  0.22535551E+01 -0.31058330E+01
  0.22716695E+01 -0.30134658E+01
  0.22897840E+01 -0.29190908E+01
  0.23078984E+01 -0.28227308E+01
  0.23260129E+01 -0.27244241E+01
  0.23441274E+01 -0.28246388E+01
  0.23622418E+01 -0.29275001E+01
  0.23803563E+01 -0.30329344E+01
  0.23984707E+01 -0.31408033E+01
  0.24165852E+01 -0.32509072E+01
  0.24346996E+01 -0.33630053E+01
  0.24528141E+01 -0.34768477E+01
  0.24709285E+01 -0.35922073E+01
  0.24890430E+01 -0.37089041E+01
  0.25071574E+01 -0.38268132E+01
  0.25252719E+01 -0.39458539E+01
  0.25433863E+01 -0.40659649E+01
  0.25615008E+01 -0.41870733E+01
  0.25796152E+01 -0.43090659E+01
  0.25977297E+01 -0.44317730E+01
  0.26158441E+01 -0.45549685E+01
  0.26339586E+01 -0.46783857E+01
  0.26520730E+01 -0.48017457E+01
  0.26701875E+01 -0.49247891E+01
  0.26883020E+01 -0.50473043E+01
  0.27064164E+01 -0.51691434E+01
  0.27245309E+01 -0.52902245E+01
  0.27426453E+01 -0.54105194E+01
  0.27607598E+01 -0.55300317E+01
  0.27788742E+01 -0.56487719E+01
  0.27969887E+01 -0.57667368E+01
  0.28151031E+01 -0.58838962E+01
  0.28332176E+01 -0.60001915E+01
  0.28513320E+01 -0.61155429E+01
  0.28694465E+01 -0.62298632E+01
  0.28875609E+01 -0.63430713E+01
  0.29056754E+01 -0.64551038E+01
  0.29237898E+01 -0.65659190E+01
  0.29419043E+01 -0.66754940E+01
  0.29600187E+01 -0.67838179E+01
  0.29781332E+01 -0.68908813E+01
  0.29962476E+01 -0.69966686E+01
  0.30143621E+01 -0.71011533E+01
  0.30324766E+01 -0.72042984E+01
  0.30505910E+01 -0.73060597E+01
  0.30687055E+01 -0.74063912E+01
  0.30868199E+01 -0.75052487E+01
  0.31049344E+01 -0.76025902E+01
  0.31230488E+01 -0.76983735E+01
  0.31411633E+01 -0.77925511E+01
  0.31592777E+01 -0.78850659E+01
  0.31773922E+01 -0.79758504E+01
  0.31955066E+01 -0.80648310E+01
  0.32136211E+01 -0.81519370E+01
  0.32317355E+01 -0.82371136E+01
  0.32498500E+01 -0.83203341E+01
  0.32679644E+01 -0.84016071E+01
  0.32860789E+01 -0.84809762E+01
  0.33041933E+01 -0.85585099E+01
  0.33223078E+01 -0.86342842E+01
  0.33404222E+01 -0.87083610E+01
  0.33585367E+01 -0.87807696E+01
  0.33766512E+01 -0.88514956E+01
  0.33947656E+01 -0.89204819E+01
  0.34128801E+01 -0.89876427E+01
  0.34309945E+01 -0.90528858E+01
  0.34491090E+01 -0.91161398E+01
  0.34672234E+01 -0.91773751E+01
  0.34853379E+01 -0.92366147E+01
  0.35034523E+01 -0.92939294E+01
  0.35215668E+01 -0.93494174E+01
  0.35396812E+01 -0.94031746E+01
  0.35577957E+01 -0.94552629E+01
  0.35759101E+01 -0.95056859E+01
  0.35940246E+01 -0.95543806E+01
  0.36121390E+01 -0.96012283E+01
  0.36302535E+01 -0.96460823E+01
  0.36483679E+01 -0.96888078E+01
  0.36664824E+01 -0.97293203E+01
  0.36845968E+01 -0.97676132E+01
  0.37027113E+01 -0.98037650E+01
  0.37208258E+01 -0.98379222E+01
  0.37389402E+01 -0.98702619E+01
  0.37570547E+01 -0.99009427E+01
  0.37751691E+01 -0.99300578E+01
  0.37932836E+01 -0.99576034E+01
  0.38113980E+01 -0.99834718E+01
  0.38295125E+01 -0.10007472E+02
  0.38476269E+01 -0.10029377E+02
  0.38657414E+01 -0.10048977E+02
  0.38838558E+01 -0.10066140E+02
  0.39019703E+01 -0.10080845E+02
  0.39200847E+01 -0.10093190E+02
  0.39381992E+01 -0.10103366E+02
  0.39563136E+01 -0.10111607E+02
  0.39744281E+01 -0.10118126E+02
  0.39925425E+01 -0.10123053E+02
  0.40106570E+01 -0.10126403E+02
  0.40287714E+01 -0.10128065E+02
  
  0.00000000E+00  0.87829790E+01
  0.18205353E-01  0.87792046E+01
  0.36410707E-01  0.87691087E+01
  0.54616060E-01  0.87528035E+01
  0.72821414E-01  0.87303804E+01
  0.91026767E-01  0.87018986E+01
  0.10923212E+00  0.86673798E+01
  0.12743747E+00  0.86268116E+01
  0.14564283E+00  0.85801595E+01
  0.16384818E+00  0.85273875E+01
  0.18205353E+00  0.84684840E+01
  0.20025889E+00  0.84034892E+01
  0.21846424E+00  0.83325158E+01
  0.23666959E+00  0.82557576E+01
  0.25487495E+00  0.81734818E+01
  0.27308030E+00  0.80860026E+01
  0.29128566E+00  0.79936424E+01
  0.30949101E+00  0.78966882E+01
  0.32769636E+00  0.77953543E+01
  0.34590172E+00  0.76897611E+01
  0.36410707E+00  0.75799385E+01
  0.38231242E+00  0.74658523E+01
  0.40051778E+00  0.73474492E+01
  0.41872313E+00  0.72247089E+01
  0.43692848E+00  0.70976886E+01
  0.45513384E+00  0.69665491E+01
  0.47333919E+00  0.68315521E+01
  0.49154454E+00  0.66930326E+01
  0.50974990E+00  0.65513507E+01
  0.52795525E+00  0.64068389E+01
  0.54616060E+00  0.62597582E+01
  0.56436596E+00  0.61102744E+01
  0.58257131E+00  0.59584617E+01
  0.60077666E+00  0.58043301E+01
  0.61898202E+00  0.56478673E+01
  0.63718737E+00  0.54890839E+01
  0.65539272E+00  0.53280470E+01
  0.67359808E+00  0.51648940E+01
  0.69180343E+00  0.49998240E+01
  0.71000878E+00  0.48330723E+01
  0.72821414E+00  0.46648760E+01
  0.74641949E+00  0.44954445E+01
  0.76462484E+00  0.43249419E+01
  0.78283020E+00  0.41534885E+01
  0.80103555E+00  0.39811757E+01
  0.81924091E+00  0.38080920E+01
  0.83744626E+00  0.36343460E+01
  0.85565161E+00  0.34600818E+01
  0.87385697E+00  0.32854792E+01
  0.89206232E+00  0.31107402E+01
  0.91026767E+00  0.29360683E+01
  0.92847303E+00  0.27616464E+01
  0.94667838E+00  0.25876235E+01
  0.96488373E+00  0.24141138E+01
  0.98308909E+00  0.22412096E+01
  0.10012944E+01  0.20690032E+01
  0.10194998E+01  0.18976101E+01
  0.10377051E+01  0.17271878E+01
  0.10559105E+01  0.15579429E+01
  0.10741159E+01  0.13901275E+01
  0.10923212E+01  0.12240269E+01
  0.11105266E+01  0.10599452E+01
  0.11287319E+01  0.89819519E+00
  0.11469373E+01  0.73909850E+00
  0.11651426E+01  0.58299473E+00
  0.11833480E+01  0.43025861E+00
  0.12015533E+01  0.28131821E+00
  0.12197587E+01  0.13666818E+00
  0.12379640E+01 -0.31264390E-02
  0.12561694E+01 -0.13743666E+00
  0.12743747E+01 -0.26558267E+00
  0.12925801E+01 -0.38684783E+00
  0.13107854E+01 -0.50048730E+00
  0.13289908E+01 -0.60572771E+00
  0.13471962E+01 -0.70175904E+00
  0.13654015E+01 -0.78772479E+00
  0.13836069E+01 -0.86272075E+00
  0.14018122E+01 -0.92581250E+00
  0.14200176E+01 -0.97607875E+00
  0.14382229E+01 -0.10126790E+01
  0.14564283E+01 -0.10349349E+01
  0.14746336E+01 -0.10424072E+01
  0.14927481E+01 -0.10426456E+01
  0.15108625E+01 -0.10433925E+01
  0.15289770E+01 -0.10446401E+01
  0.15470914E+01 -0.10463899E+01
  0.15652059E+01 -0.10486594E+01
  0.15833203E+01 -0.10514859E+01
  0.16014348E+01 -0.10549264E+01
  0.16195493E+01 -0.10590527E+01
  0.16376637E+01 -0.10639441E+01
  0.16557782E+01 -0.10696795E+01
  0.16738926E+01 -0.10763306E+01
  0.16920071E+01 -0.10839591E+01
  0.17101215E+01 -0.10926190E+01
  0.17282360E+01 -0.11023621E+01
  0.17463504E+01 -0.11132466E+01
  0.17644649E+01 -0.11253461E+01
  0.17825793E+01 -0.11387564E+01
  0.18006938E+01 -0.11535980E+01
  0.18188082E+01 -0.11700136E+01
  0.18369227E+01 -0.11881617E+01
  0.18550371E+01 -0.12082066E+01
  0.18731516E+01 -0.12303076E+01
  0.18912660E+01 -0.12546113E+01
  0.19093805E+01 -0.12812458E+01
  0.19274949E+01 -0.13103212E+01
  0.19456094E+01 -0.13419333E+01
  0.19637238E+01 -0.13761708E+01
  0.19818383E+01 -0.14131227E+01
  0.19999528E+01 -0.14528844E+01
  0.20180672E+01 -0.14955601E+01
  0.20361817E+01 -0.15412611E+01
  0.20542961E+01 -0.15901003E+01
  0.20724106E+01 -0.16421839E+01
  0.20905250E+01 -0.16976025E+01
  0.21086395E+01 -0.17564249E+01
  0.21267539E+01 -0.18186935E+01
  0.21448684E+01 -0.18844245E+01
  0.21629828E+01 -0.19536115E+01
  0.21810973E+01 -0.20262307E+01
  0.21992117E+01 -0.21022459E+01
  0.22173262E+01 -0.21816129E+01
  0.22354406E+01 -0.22642801E+01
  0.22535551E+01 -0.23501863E+01
  0.22716695E+01 -0.24392566E+01
  0.22897840E+01 -0.25313978E+01
  0.23078984E+01 -0.26264946E+01
  0.23260129E+01 -0.27244053E+01
  0.23441274E+01 -0.26245462E+01
  0.23622418E+01 -0.25226650E+01
  0.23803563E+01 -0.24186984E+01
  0.23984707E+01 -0.23126411E+01
  0.24165852E+01 -0.22045474E+01
  0.24346996E+01 -0.20945153E+01
  0.24528141E+01 -0.19826591E+01
  0.24709285E+01 -0.18690786E+01
  0.24890430E+01 -0.17538347E+01
  0.25071574E+01 -0.16369382E+01
  0.25252719E+01 -0.15183553E+01
  0.25433863E+01 -0.13980257E+01
  0.25615008E+01 -0.12758890E+01
  0.25796152E+01 -0.11519090E+01
  0.25977297E+01 -0.10260898E+01
  0.26158441E+01 -0.89847918E+00
  0.26339586E+01 -0.76915945E+00
  0.26520730E+01 -0.63822856E+00
  0.26701875E+01 -0.50577827E+00
  0.26883020E+01 -0.37187568E+00
  0.27064164E+01 -0.23655343E+00
  0.27245309E+01 -0.99811115E-01
  0.27426453E+01  0.38373481E-01
  0.27607598E+01  0.17802719E+00
  0.27788742E+01  0.31916391E+00
  0.27969887E+01  0.46177188E+00
  0.28151031E+01  0.60580903E+00
  0.28332176E+01  0.75120714E+00
  0.28513320E+01  0.89788278E+00
  0.28694465E+01  0.10457510E+01
  0.28875609E+01  0.11947377E+01
  0.29056754E+01  0.13447861E+01
  0.29237898E+01  0.14958573E+01
  0.29419043E+01  0.16479239E+01
  0.29600187E+01  0.18009601E+01
  0.29781332E+01  0.19549319E+01
  0.29962476E+01  0.21097909E+01
  0.30143621E+01  0.22654725E+01
  0.30324766E+01  0.24219003E+01
  0.30505910E+01  0.25789931E+01
  0.30687055E+01  0.27366725E+01
  0.30868199E+01  0.28948675E+01
  0.31049344E+01  0.30535145E+01
  0.31230488E+01  0.32125515E+01
  0.31411633E+01  0.33719100E+01
  0.31592777E+01  0.35315067E+01
  0.31773922E+01  0.36912378E+01
  0.31955066E+01  0.38509807E+01
  0.32136211E+01  0.40106004E+01
  0.32317355E+01  0.41699615E+01
  0.32498500E+01  0.43289410E+01
  0.32679644E+01  0.44874367E+01
  0.32860789E+01  0.46453694E+01
  0.33041933E+01  0.48026754E+01
  0.33223078E+01  0.49592920E+01
  0.33404222E+01  0.51151386E+01
  0.33585367E+01  0.52700999E+01
  0.33766512E+01  0.54240172E+01
  0.33947656E+01  0.55766890E+01
  0.34128801E+01  0.57278858E+01
  0.34309945E+01  0.58773714E+01
  0.34491090E+01  0.60249290E+01
  0.34672234E+01  0.61703810E+01
  0.34853379E+01  0.63135986E+01
  0.35034523E+01  0.64544954E+01
  0.35215668E+01  0.65930069E+01
  0.35396812E+01  0.67290606E+01
  0.35577957E+01  0.68625447E+01
  0.35759101E+01  0.69932849E+01
  0.35940246E+01  0.71210377E+01
  0.36121390E+01  0.72455022E+01
  0.36302535E+01  0.73663498E+01
  0.36483679E+01  0.74832648E+01
  0.36664824E+01  0.75959838E+01
  0.36845968E+01  0.77043237E+01
  0.37027113E+01  0.78081891E+01
  0.37208258E+01  0.79075554E+01
  0.37389402E+01  0.80024315E+01
  0.37570547E+01  0.80928114E+01
  0.37751691E+01  0.81786276E+01
  0.37932836E+01  0.82597208E+01
  0.38113980E+01  0.83358334E+01
  0.38295125E+01  0.84066323E+01
  0.38476269E+01  0.84717545E+01
  0.38657414E+01  0.85308661E+01
  0.38838558E+01  0.85837178E+01
  0.39019703E+01  0.86301816E+01
  0.39200847E+01  0.86702589E+01
  0.39381992E+01  0.87040551E+01
  0.39563136E+01  0.87317293E+01
  0.39744281E+01  0.87534305E+01
  0.39925425E+01  0.87692397E+01
  0.40106570E+01  0.87791333E+01
  0.40287714E+01  0.87829790E+01
  
